Course Instance,Student id,Status,Grade
I-4874,19900430-0112,withdrawn,
I-53,19900430-0112,registered,
I-1842,19900430-0112,registered,
I-4558,19900430-0112,registered,
I-4565,19900430-0112,withdrawn,
I-295,19900701-0113,registered,
I-2301,19900701-0113,withdrawn,
I-1986,19900701-0113,registered,
I-2302,19900701-0113,not started,
I-2304,19900701-0113,completed,4.0
I-2305,19900701-0113,completed,4.0
I-2308,19900701-0113,withdrawn,
I-192,19900701-0113,withdrawn,
I-4592,19900701-0113,not started,
I-2413,19900701-0113,completed,3.0
I-2414,19900701-0113,withdrawn,
I-2416,19900701-0113,withdrawn,
I-5135,19900701-0113,withdrawn,
I-1017,19900902-0114,registered,
I-1340,19900902-0114,withdrawn,
I-501,19900902-0114,registered,
I-4272,19900902-0114,registered,
I-603,19900902-0114,not started,
I-4905,19900902-0114,completed,5.0
I-3031,19900902-0114,not started,
I-1345,19900902-0114,completed,3.0
I-4266,19900902-0114,completed,5.0
I-1347,19900902-0114,withdrawn,
I-4811,19900902-0114,registered,
I-5014,19900902-0114,completed,4.0
I-1469,19900902-0114,completed,4.0
I-1467,19900902-0114,withdrawn,
I-1931,19920505-0115,completed,5.0
I-1932,19920505-0115,registered,
I-1935,19920505-0115,not started,
I-142,19920505-0115,withdrawn,
I-2048,19920505-0115,registered,
I-357,19920505-0115,registered,
I-3921,19920505-0115,registered,
I-2167,19920505-0115,completed,5.0
I-5202,19920505-0115,withdrawn,
I-2169,19920505-0115,withdrawn,
I-2687,19920505-0115,registered,
I-483,19900818-0116,withdrawn,
I-71,19900818-0116,not started,
I-4994,19900818-0116,registered,
I-2388,19900818-0116,completed,5.0
I-5113,19900818-0116,completed,3.0
I-3844,19900818-0116,withdrawn,
I-1342,19900818-0116,not started,
I-5116,19900818-0116,completed,4.0
I-5226,19900818-0116,registered,
I-5228,19900818-0116,completed,4.0
I-3032,19900818-0116,registered,
I-510,19900818-0116,completed,5.0
I-3412,19930512-0117,completed,5.0
I-3413,19930512-0117,registered,
I-1537,19930512-0117,withdrawn,
I-3415,19930512-0117,withdrawn,
I-1636,19930512-0117,withdrawn,
I-3420,19930512-0117,registered,
I-3417,19930512-0117,completed,5.0
I-797,19930512-0117,not started,
I-3513,19930512-0117,withdrawn,
I-3414,19930512-0117,withdrawn,
I-911,19930512-0117,withdrawn,
I-3520,19930512-0117,completed,5.0
I-3521,19930512-0117,withdrawn,
I-3522,19930512-0117,completed,4.0
I-1758,19931226-0118,registered,
I-1760,19931226-0118,withdrawn,
I-3839,19931226-0118,not started,
I-1762,19931226-0118,registered,
I-1869,19931226-0118,registered,
I-1870,19931226-0118,not started,
I-1871,19931226-0118,registered,
I-1878,19931226-0118,completed,4.0
I-362,19901011-0119,registered,
I-3003,19901011-0119,withdrawn,
I-5296,19901011-0119,not started,
I-5294,19901011-0119,withdrawn,
I-5295,19901011-0119,not started,
I-5298,19901011-0119,registered,
I-5299,19901011-0119,not started,
I-5297,19901011-0119,completed,3.0
I-5408,19901011-0119,registered,
I-5410,19901011-0119,completed,5.0
I-3009,19901011-0119,withdrawn,
I-4248,19901011-0119,not started,
I-2462,19921127-0120,withdrawn,
I-1623,19921127-0120,completed,5.0
I-3599,19921127-0120,completed,5.0
I-3597,19921127-0120,registered,
I-5295,19921127-0120,completed,5.0
I-1944,19921127-0120,withdrawn,
I-3710,19921127-0120,registered,
I-4242,19921127-0120,completed,5.0
I-983,19920320-0121,withdrawn,
I-984,19920320-0121,withdrawn,
I-987,19920320-0121,not started,
I-34,19920320-0121,not started,
I-986,19920320-0121,not started,
I-990,19920320-0121,withdrawn,
I-458,19920320-0121,withdrawn,
I-991,19920320-0121,withdrawn,
I-1102,19920320-0121,not started,
I-1110,19920320-0121,registered,
I-261,19920320-0121,completed,4.0
I-3295,19920320-0121,withdrawn,
I-5298,19920320-0121,registered,
I-1310,19920320-0121,not started,
I-1638,19920320-0121,registered,
I-1218,19920320-0121,completed,3.0
I-1220,19920320-0121,withdrawn,
I-1227,19920320-0121,registered,
I-2923,19910822-0122,withdrawn,
I-2084,19910822-0122,registered,
I-2711,19910822-0122,registered,
I-2928,19910822-0122,withdrawn,
I-1773,19910822-0122,not started,
I-3033,19910822-0122,not started,
I-3035,19910822-0122,withdrawn,
I-4595,19910822-0122,withdrawn,
I-2514,19910822-0122,not started,
I-3040,19910822-0122,registered,
I-1357,19910822-0122,completed,5.0
I-297,19910822-0122,withdrawn,
I-3041,19910822-0122,completed,3.0
I-674,19900909-0123,registered,
I-1413,19900909-0123,registered,
I-679,19900909-0123,registered,
I-1302,19900909-0123,withdrawn,
I-5089,19900909-0123,withdrawn,
I-789,19900909-0123,not started,
I-791,19900909-0123,not started,
I-795,19900909-0123,not started,
I-898,19900909-0123,withdrawn,
I-899,19900909-0123,registered,
I-165,19900909-0123,registered,
I-901,19900909-0123,not started,
I-1726,19900616-0124,not started,
I-4448,19900616-0124,completed,5.0
I-4339,19900616-0124,not started,
I-2686,19900616-0124,completed,5.0
I-160,19900616-0124,registered,
I-2910,19900616-0124,completed,3.0
I-162,19900616-0124,completed,3.0
I-163,19900616-0124,completed,3.0
I-164,19900616-0124,completed,5.0
I-169,19900616-0124,withdrawn,
I-167,19900616-0124,registered,
I-3010,19900616-0124,completed,4.0
I-166,19900616-0124,withdrawn,
I-272,19900616-0124,registered,
I-273,19900616-0124,withdrawn,
I-3829,19900616-0124,registered,
I-2811,19900616-0124,registered,
I-2996,19901219-0125,completed,4.0
I-4342,19901219-0125,registered,
I-1310,19901219-0125,registered,
I-574,19901219-0125,completed,5.0
I-1432,19901219-0125,not started,
I-1433,19901219-0125,not started,
I-1434,19901219-0125,registered,
I-798,19901219-0125,completed,4.0
I-1355,19900723-0126,registered,
I-4916,19900723-0126,registered,
I-925,19900723-0126,not started,
I-1765,19900723-0126,completed,5.0
I-4283,19900723-0126,withdrawn,
I-3968,19900723-0126,registered,
I-1999,19900723-0126,completed,4.0
I-4287,19900723-0126,not started,
I-4330,19930616-0127,completed,4.0
I-4969,19930616-0127,completed,4.0
I-39,19930616-0127,completed,3.0
I-2669,19930616-0127,completed,5.0
I-2785,19930616-0127,completed,4.0
I-2786,19930616-0127,registered,
I-1948,19930616-0127,completed,5.0
I-2788,19930616-0127,not started,
I-2718,19910927-0128,registered,
I-1253,19910927-0128,withdrawn,
I-3135,19910927-0128,not started,
I-2511,19910927-0128,not started,
I-2830,19910927-0128,not started,
I-2831,19910927-0128,completed,3.0
I-2834,19910927-0128,withdrawn,
I-520,19910927-0128,withdrawn,
I-2835,19910927-0128,not started,
I-2836,19910927-0128,not started,
I-4075,19910927-0128,completed,3.0
I-4704,19910927-0128,completed,4.0
I-1758,19921002-0129,registered,
I-1760,19921002-0129,withdrawn,
I-3839,19921002-0129,withdrawn,
I-1866,19921002-0129,withdrawn,
I-1869,19921002-0129,not started,
I-3748,19921002-0129,withdrawn,
I-1873,19921002-0129,withdrawn,
I-1875,19921002-0129,registered,
I-1319,19900801-0130,withdrawn,
I-1953,19900801-0130,completed,4.0
I-4881,19900801-0130,registered,
I-4348,19900801-0130,not started,
I-1440,19900801-0130,withdrawn,
I-1441,19900801-0130,completed,4.0
I-1443,19900801-0130,withdrawn,
I-1450,19900801-0130,registered,
I-2612,19910403-0131,registered,
I-3442,19910403-0131,registered,
I-4068,19910403-0131,registered,
I-2199,19910403-0131,withdrawn,
I-3448,19910403-0131,withdrawn,
I-3443,19910403-0131,withdrawn,
I-5229,19910403-0131,registered,
I-2622,19910403-0131,not started,
I-2212,19910403-0131,withdrawn,
I-3549,19910403-0131,completed,3.0
I-628,19910403-0131,not started,
I-3002,19930326-0132,completed,5.0
I-2893,19930326-0132,withdrawn,
I-2894,19930326-0132,registered,
I-2897,19930326-0132,not started,
I-2895,19930326-0132,withdrawn,
I-2899,19930326-0132,not started,
I-2898,19930326-0132,withdrawn,
I-462,19930326-0132,not started,
I-2901,19930326-0132,withdrawn,
I-3005,19930326-0132,not started,
I-3006,19930326-0132,withdrawn,
I-2168,19930326-0132,withdrawn,
I-3010,19930326-0132,completed,3.0
I-1300,19910101-0133,withdrawn,
I-563,19910101-0133,registered,
I-3701,19910101-0133,withdrawn,
I-1307,19910101-0133,not started,
I-2471,19910101-0133,not started,
I-1424,19910101-0133,withdrawn,
I-1425,19910101-0133,not started,
I-1426,19910101-0133,withdrawn,
I-2458,19900511-0134,withdrawn,
I-2459,19900511-0134,registered,
I-4968,19900511-0134,withdrawn,
I-3192,19900511-0134,not started,
I-52,19900511-0134,completed,4.0
I-2574,19900511-0134,completed,5.0
I-1838,19900511-0134,withdrawn,
I-2576,19900511-0134,withdrawn,
I-1127,19930302-0135,registered,
I-1747,19930302-0135,registered,
I-705,19930302-0135,not started,
I-909,19930302-0135,withdrawn,
I-499,19930302-0135,withdrawn,
I-4897,19930302-0135,completed,5.0
I-1861,19930302-0135,completed,5.0
I-1862,19930302-0135,completed,3.0
I-4686,19910921-0136,not started,
I-1971,19910921-0136,not started,
I-4585,19910921-0136,not started,
I-1025,19910921-0136,withdrawn,
I-4808,19910921-0136,completed,4.0
I-4810,19910921-0136,not started,
I-4809,19910921-0136,completed,4.0
I-1463,19910921-0136,completed,5.0
I-4918,19910921-0136,completed,5.0
I-730,19910921-0136,not started,
I-4924,19910921-0136,not started,
I-3146,19910921-0136,not started,
I-3636,19930919-0137,completed,3.0
I-74,19930919-0137,registered,
I-5322,19930919-0137,not started,
I-76,19930919-0137,withdrawn,
I-5015,19930919-0137,registered,
I-190,19930919-0137,registered,
I-191,19930919-0137,withdrawn,
I-192,19930919-0137,not started,
I-298,19930919-0137,registered,
I-4078,19930919-0137,not started,
I-299,19930919-0137,withdrawn,
I-305,19930919-0137,registered,
I-598,19900701-0138,registered,
I-2490,19900701-0138,registered,
I-1966,19900701-0138,withdrawn,
I-2491,19900701-0138,withdrawn,
I-2602,19900701-0138,completed,5.0
I-1347,19900701-0138,registered,
I-2606,19900701-0138,not started,
I-2607,19900701-0138,withdrawn,
I-3440,19930221-0139,withdrawn,
I-3447,19930221-0139,registered,
I-3444,19930221-0139,withdrawn,
I-3445,19930221-0139,not started,
I-2622,19930221-0139,registered,
I-3548,19930221-0139,registered,
I-3549,19930221-0139,registered,
I-3550,19930221-0139,completed,4.0
I-1736,19900211-0140,completed,5.0
I-1737,19900211-0140,not started,
I-1744,19900211-0140,registered,
I-3930,19900211-0140,not started,
I-708,19900211-0140,registered,
I-3829,19900211-0140,not started,
I-274,19900211-0140,withdrawn,
I-4358,19900211-0140,completed,4.0
