Course code,Study period,Academic year,Instance_id,Examiner
1017,1.0,2013-2014,I-1699,19580515-0017
1226,4.0,2014-2015,I-1700,19600814-0002
1219,4.0,2014-2015,I-1701,19600814-0002
1295,2.0,2014-2015,I-1702,19560705-0025
1052,1.0,2014-2015,I-1703,19610623-0005
1007,1.0,2014-2015,I-1704,19640220-0029
1256,3.0,2014-2015,I-1705,19570615-0011
1167,1.0,2014-2015,I-1706,19561222-0030
1065,2.0,2014-2015,I-1707,19630126-0001
1049,2.0,2014-2015,I-1708,19630126-0001
1268,4.0,2015-2016,I-1709,19650303-0019
1259,2.0,2015-2016,I-1710,19600529-0021
1053,3.0,2015-2016,I-1711,19611219-0014
1035,3.0,2015-2016,I-1712,19660630-0020
1284,2.0,2015-2016,I-1713,19690917-0022
1271,3.0,2015-2016,I-1714,19580218-0007
1206,1.0,2015-2016,I-1715,19570828-0008
1170,4.0,2015-2016,I-1716,19570615-0011
1121,1.0,2016-2017,I-1717,19601021-0018
1250,2.0,2016-2017,I-1718,19560612-0010
1236,1.0,2016-2017,I-1719,19630126-0001
1219,2.0,2016-2017,I-1720,19580515-0017
1200,3.0,2016-2017,I-1721,19580515-0017
1153,2.0,2016-2017,I-1722,19600529-0021
1135,3.0,2016-2017,I-1723,19610918-0027
1126,4.0,2016-2017,I-1724,19600905-0003
1058,2.0,2016-2017,I-1725,19660630-0020
1272,4.0,2017-2018,I-1726,19680712-0028
1010,3.0,2017-2018,I-1727,19580515-0017
1264,4.0,2017-2018,I-1728,19610620-0006
1118,4.0,2017-2018,I-1729,19610918-0027
1106,4.0,2017-2018,I-1730,19570826-0012
1072,3.0,2017-2018,I-1731,19570615-0011
1267,1.0,2017-2018,I-1732,19600905-0003
1139,2.0,2017-2018,I-1733,19660630-0020
1138,3.0,2017-2018,I-1734,19570615-0011
1029,3.0,2017-2018,I-1735,19601021-0018
1150,4.0,2018-2019,I-1736,19620522-0023
1292,1.0,2018-2019,I-1737,19580218-0007
1191,2.0,2018-2019,I-1738,19600905-0003
1051,1.0,2018-2019,I-1739,19630126-0001
1264,3.0,2018-2019,I-1740,19650303-0019
1237,1.0,2018-2019,I-1741,19610620-0006
1164,2.0,2018-2019,I-1742,19640220-0029
1112,1.0,2018-2019,I-1743,19660630-0020
1105,1.0,2018-2019,I-1744,19570828-0008
1022,3.0,2018-2019,I-1745,19690408-0009
1296,2.0,2019-2020,I-1746,19610918-0027
1194,2.0,2019-2020,I-1747,19610623-0005
1247,4.0,2019-2020,I-1748,19600814-0002
1248,3.0,2019-2020,I-1749,19560705-0025
1122,3.0,2019-2020,I-1750,19610918-0027
1105,4.0,2019-2020,I-1751,19620424-0026
1293,4.0,2019-2020,I-1752,19611219-0014
1272,1.0,2019-2020,I-1753,19610623-0005
1259,2.0,2019-2020,I-1754,19620424-0026
1116,4.0,2019-2020,I-1755,19600814-0002
1061,3.0,2019-2020,I-1756,19610918-0027
1008,3.0,2019-2020,I-1757,19600529-0021
1119,2.0,2020-2021,I-1758,19561222-0030
1110,4.0,2020-2021,I-1759,19610623-0005
1011,1.0,2020-2021,I-1760,19570826-0012
1229,3.0,2020-2021,I-1761,19560612-0010
1198,3.0,2020-2021,I-1762,19680712-0028
1163,1.0,2020-2021,I-1763,19660630-0020
1073,2.0,2020-2021,I-1764,19690513-0015
1299,2.0,2021-2022,I-1765,19611219-0014
1292,2.0,2021-2022,I-1766,19570615-0011
1209,4.0,2021-2022,I-1767,19600905-0003
1168,4.0,2021-2022,I-1768,19690917-0022
1107,1.0,2021-2022,I-1769,19630126-0001
1080,1.0,2021-2022,I-1770,19601021-0018
1293,2.0,2021-2022,I-1771,19570828-0008
1284,4.0,2021-2022,I-1772,19640414-0013
1204,1.0,2021-2022,I-1773,19610623-0005
1104,1.0,2021-2022,I-1774,19620831-0024
1025,4.0,2021-2022,I-1775,19610620-0006
1024,3.0,2021-2022,I-1776,19620424-0026
1139,4.0,2022-2023,I-1777,19601021-0018
1212,1.0,2022-2023,I-1778,19560612-0010
1190,1.0,2022-2023,I-1779,19600529-0021
1163,1.0,2022-2023,I-1780,19600814-0002
1130,3.0,2022-2023,I-1781,19590129-0004
1259,4.0,2022-2023,I-1782,19620424-0026
1176,1.0,2022-2023,I-1783,19680712-0028
1149,1.0,2022-2023,I-1784,19580515-0017
1041,4.0,2022-2023,I-1785,19610620-0006
1265,1.0,2023-2024,I-1786,19630126-0001
1256,4.0,2023-2024,I-1787,19601021-0018
1110,2.0,2023-2024,I-1788,19640414-0013
1003,1.0,2023-2024,I-1789,19620424-0026
1184,3.0,2023-2024,I-1790,19560705-0025
1163,3.0,2023-2024,I-1791,19610623-0005
1053,2.0,2023-2024,I-1792,19560612-0010
1020,4.0,2023-2024,I-1793,19610620-0006
1037,4.0,2013-2014,I-1794,19560612-0010
1288,1.0,2013-2014,I-1795,19580515-0017
1204,3.0,2013-2014,I-1796,19590129-0004
1149,4.0,2013-2014,I-1797,19690408-0009
1259,1.0,2013-2014,I-1798,19610918-0027
1251,2.0,2013-2014,I-1799,19640414-0013
1111,1.0,2013-2014,I-1800,19690513-0015
1080,3.0,2013-2014,I-1801,19630126-0001
1071,1.0,2013-2014,I-1802,19690917-0022
1015,1.0,2014-2015,I-1803,19611219-0014
1283,3.0,2014-2015,I-1804,19600529-0021
1142,4.0,2014-2015,I-1805,19620522-0023
1132,1.0,2014-2015,I-1806,19620522-0023
1245,4.0,2014-2015,I-1807,19570615-0011
1216,4.0,2014-2015,I-1808,19611219-0014
1173,1.0,2014-2015,I-1809,19690513-0015
1014,3.0,2014-2015,I-1810,19690513-0015
1216,4.0,2015-2016,I-1811,19580515-0017
1092,1.0,2015-2016,I-1812,19640220-0029
1264,4.0,2015-2016,I-1813,19561222-0030
1196,2.0,2015-2016,I-1814,19660630-0020
1028,1.0,2015-2016,I-1815,19560812-0016
1171,1.0,2015-2016,I-1816,19620424-0026
1145,4.0,2015-2016,I-1817,19570826-0012
1087,3.0,2015-2016,I-1818,19560612-0010
1086,4.0,2015-2016,I-1819,19560705-0025
1058,4.0,2016-2017,I-1820,19690513-0015
1220,3.0,2016-2017,I-1821,19660630-0020
1213,2.0,2016-2017,I-1822,19580218-0007
1118,1.0,2016-2017,I-1823,19580218-0007
1098,4.0,2016-2017,I-1824,19680712-0028
1241,2.0,2016-2017,I-1825,19640220-0029
1236,2.0,2016-2017,I-1826,19680712-0028
1215,4.0,2016-2017,I-1827,19600905-0003
1161,1.0,2016-2017,I-1828,19580515-0017
1010,1.0,2016-2017,I-1829,19680712-0028
1030,3.0,2017-2018,I-1830,19620522-0023
1292,3.0,2017-2018,I-1831,19690513-0015
1222,4.0,2017-2018,I-1832,19640220-0029
1213,1.0,2017-2018,I-1833,19600529-0021
1199,1.0,2017-2018,I-1834,19620424-0026
1261,3.0,2017-2018,I-1835,19640414-0013
1255,1.0,2017-2018,I-1836,19620522-0023
1253,1.0,2017-2018,I-1837,19600529-0021
1185,2.0,2017-2018,I-1838,19650303-0019
1105,1.0,2017-2018,I-1839,19650303-0019
1091,2.0,2017-2018,I-1840,19690513-0015
1228,2.0,2018-2019,I-1841,19560812-0016
1094,4.0,2018-2019,I-1842,19560812-0016
1257,4.0,2018-2019,I-1843,19580515-0017
1176,1.0,2018-2019,I-1844,19690513-0015
1135,4.0,2018-2019,I-1845,19610620-0006
1020,1.0,2018-2019,I-1846,19620522-0023
1199,4.0,2018-2019,I-1847,19610623-0005
1171,1.0,2018-2019,I-1848,19580515-0017
1121,1.0,2018-2019,I-1849,19610623-0005
1023,2.0,2018-2019,I-1850,19570615-0011
1031,4.0,2019-2020,I-1851,19620522-0023
1233,1.0,2019-2020,I-1852,19650303-0019
1189,2.0,2019-2020,I-1853,19630126-0001
1152,4.0,2019-2020,I-1854,19680712-0028
1296,3.0,2019-2020,I-1855,19600905-0003
1271,1.0,2019-2020,I-1856,19561222-0030
1166,2.0,2019-2020,I-1857,19690513-0015
1007,2.0,2019-2020,I-1858,19570828-0008
1217,3.0,2020-2021,I-1859,19690513-0015
1101,1.0,2020-2021,I-1860,19610620-0006
1136,4.0,2020-2021,I-1861,19640220-0029
1132,4.0,2020-2021,I-1862,19640414-0013
1262,4.0,2020-2021,I-1863,19640220-0029
1257,1.0,2020-2021,I-1864,19580515-0017
1255,3.0,2020-2021,I-1865,19600905-0003
1198,1.0,2020-2021,I-1866,19610623-0005
1069,2.0,2020-2021,I-1867,19560612-0010
1026,4.0,2020-2021,I-1868,19610918-0027
1234,1.0,2021-2022,I-1869,19560705-0025
1038,3.0,2021-2022,I-1870,19640414-0013
1251,4.0,2021-2022,I-1871,19560812-0016
1203,4.0,2021-2022,I-1872,19600814-0002
1172,2.0,2021-2022,I-1873,19570826-0012
1039,3.0,2021-2022,I-1874,19560705-0025
1270,4.0,2021-2022,I-1875,19620424-0026
1140,1.0,2021-2022,I-1876,19640414-0013
1126,3.0,2021-2022,I-1877,19620831-0024
1093,2.0,2021-2022,I-1878,19601021-0018
1084,4.0,2021-2022,I-1879,19570828-0008
1256,3.0,2022-2023,I-1880,19680712-0028
1112,3.0,2022-2023,I-1881,19620424-0026
1286,1.0,2022-2023,I-1882,19560812-0016
1069,3.0,2022-2023,I-1883,19600905-0003
1052,4.0,2022-2023,I-1884,19570828-0008
1003,1.0,2022-2023,I-1885,19570828-0008
1275,3.0,2022-2023,I-1886,19610620-0006
1110,1.0,2022-2023,I-1887,19630126-0001
1109,4.0,2022-2023,I-1888,19680712-0028
1066,3.0,2022-2023,I-1889,19690917-0022
1067,4.0,2022-2023,I-1890,19561222-0030
1030,3.0,2022-2023,I-1891,19620522-0023
1077,3.0,2023-2024,I-1892,19590129-0004
1011,3.0,2023-2024,I-1893,19560612-0010
1218,3.0,2023-2024,I-1894,19690917-0022
1187,2.0,2023-2024,I-1895,19630126-0001
1162,4.0,2023-2024,I-1896,19570615-0011
1021,3.0,2023-2024,I-1897,19620424-0026
1276,2.0,2023-2024,I-1898,19690917-0022
1263,4.0,2023-2024,I-1899,19600529-0021
1222,4.0,2023-2024,I-1900,19620831-0024
1173,2.0,2023-2024,I-1901,19650303-0019
1144,4.0,2023-2024,I-1902,19690408-0009
1092,4.0,2023-2024,I-1903,19610620-0006
1211,2.0,2013-2014,I-1904,19680712-0028
1156,1.0,2013-2014,I-1905,19690513-0015
1251,3.0,2013-2014,I-1906,19560612-0010
1246,4.0,2013-2014,I-1907,19610623-0005
1146,4.0,2013-2014,I-1908,19620424-0026
1117,2.0,2013-2014,I-1909,19640414-0013
1290,2.0,2013-2014,I-1910,19600529-0021
1257,1.0,2013-2014,I-1911,19561222-0030
1170,4.0,2013-2014,I-1912,19660630-0020
1141,3.0,2013-2014,I-1913,19610623-0005
1026,3.0,2014-2015,I-1914,19610623-0005
1138,4.0,2014-2015,I-1915,19600905-0003
1057,2.0,2014-2015,I-1916,19570615-0011
1233,3.0,2014-2015,I-1917,19610623-0005
1188,3.0,2014-2015,I-1918,19600905-0003
1117,4.0,2014-2015,I-1919,19690917-0022
1113,1.0,2014-2015,I-1920,19570615-0011
1030,4.0,2014-2015,I-1921,19690513-0015
1195,3.0,2015-2016,I-1922,19570826-0012
1010,2.0,2015-2016,I-1923,19570826-0012
1297,1.0,2015-2016,I-1924,19570826-0012
1156,4.0,2015-2016,I-1925,19601021-0018
1287,3.0,2015-2016,I-1926,19560705-0025
1196,2.0,2015-2016,I-1927,19650303-0019
1183,1.0,2015-2016,I-1928,19620424-0026
1142,2.0,2015-2016,I-1929,19650303-0019
1058,3.0,2015-2016,I-1930,19630126-0001
1271,2.0,2016-2017,I-1931,19600529-0021
1104,2.0,2016-2017,I-1932,19570828-0008
1258,2.0,2016-2017,I-1933,19560612-0010
1181,2.0,2016-2017,I-1934,19660630-0020
1142,3.0,2016-2017,I-1935,19630126-0001
1094,1.0,2016-2017,I-1936,19601021-0018
1270,3.0,2016-2017,I-1937,19560612-0010
1266,4.0,2016-2017,I-1938,19600905-0003
1226,3.0,2016-2017,I-1939,19600529-0021
1077,3.0,2016-2017,I-1940,19690408-0009
1015,2.0,2016-2017,I-1941,19660630-0020
1233,2.0,2017-2018,I-1942,19580515-0017
1172,4.0,2017-2018,I-1943,19600529-0021
1286,3.0,2017-2018,I-1944,19600529-0021
1238,2.0,2017-2018,I-1945,19570615-0011
1299,3.0,2017-2018,I-1946,19560612-0010
1186,3.0,2017-2018,I-1947,19640220-0029
1176,4.0,2017-2018,I-1948,19580515-0017
1169,4.0,2017-2018,I-1949,19601021-0018
1098,3.0,2017-2018,I-1950,19601021-0018
1026,4.0,2017-2018,I-1951,19630126-0001
1107,3.0,2018-2019,I-1952,19650303-0019
1045,1.0,2018-2019,I-1953,19640220-0029
1205,4.0,2018-2019,I-1954,19560812-0016
1109,1.0,2018-2019,I-1955,19680712-0028
1104,1.0,2018-2019,I-1956,19620424-0026
1266,1.0,2018-2019,I-1957,19660630-0020
1130,2.0,2018-2019,I-1958,19630126-0001
1115,3.0,2018-2019,I-1959,19620831-0024
1094,1.0,2018-2019,I-1960,19620831-0024
1008,4.0,2018-2019,I-1961,19620831-0024
1123,2.0,2019-2020,I-1962,19620522-0023
1015,1.0,2019-2020,I-1963,19561222-0030
1291,2.0,2019-2020,I-1964,19640414-0013
1148,2.0,2019-2020,I-1965,19650303-0019
1082,1.0,2019-2020,I-1966,19620424-0026
1251,1.0,2019-2020,I-1967,19600905-0003
1250,4.0,2019-2020,I-1968,19570828-0008
1228,1.0,2019-2020,I-1969,19570615-0011
1018,4.0,2019-2020,I-1970,19560705-0025
1258,3.0,2020-2021,I-1971,19630126-0001
1289,1.0,2020-2021,I-1972,19620424-0026
1265,4.0,2020-2021,I-1973,19601021-0018
1116,3.0,2020-2021,I-1974,19600814-0002
1282,4.0,2020-2021,I-1975,19600814-0002
1234,1.0,2020-2021,I-1976,19690917-0022
1209,3.0,2020-2021,I-1977,19570615-0011
1114,1.0,2020-2021,I-1978,19570615-0011
1098,1.0,2020-2021,I-1979,19570615-0011
1030,3.0,2020-2021,I-1980,19590129-0004
1147,2.0,2021-2022,I-1981,19640414-0013
1212,4.0,2021-2022,I-1982,19570828-0008
1183,2.0,2021-2022,I-1983,19570828-0008
1082,4.0,2021-2022,I-1984,19680712-0028
1003,3.0,2021-2022,I-1985,19600905-0003
1281,1.0,2021-2022,I-1986,19690917-0022
1265,1.0,2021-2022,I-1987,19680712-0028
1171,2.0,2021-2022,I-1988,19611219-0014
1148,1.0,2021-2022,I-1989,19630126-0001
1118,1.0,2021-2022,I-1990,19570826-0012
1080,4.0,2021-2022,I-1991,19611219-0014
1293,1.0,2022-2023,I-1992,19600905-0003
1060,3.0,2022-2023,I-1993,19640414-0013
1016,3.0,2022-2023,I-1994,19601021-0018
1253,1.0,2022-2023,I-1995,19570826-0012
1232,3.0,2022-2023,I-1996,19590129-0004
1227,2.0,2022-2023,I-1997,19680712-0028
1210,4.0,2022-2023,I-1998,19610623-0005
1201,2.0,2022-2023,I-1999,19680712-0028
1179,1.0,2023-2024,I-2000,19650303-0019
1073,3.0,2023-2024,I-2001,19640220-0029
1291,2.0,2023-2024,I-2002,19600905-0003
1103,1.0,2023-2024,I-2003,19650303-0019
1296,4.0,2023-2024,I-2004,19570615-0011
1155,1.0,2023-2024,I-2005,19600905-0003
1150,4.0,2023-2024,I-2006,19620831-0024
1094,4.0,2023-2024,I-2007,19640414-0013
1010,4.0,2023-2024,I-2008,19580515-0017
1077,3.0,2013-2014,I-2009,19650303-0019
1160,3.0,2013-2014,I-2010,19630126-0001
1112,4.0,2013-2014,I-2011,19600529-0021
1080,2.0,2013-2014,I-2012,19611219-0014
1156,2.0,2013-2014,I-2013,19690513-0015
1091,4.0,2013-2014,I-2014,19590129-0004
1064,4.0,2013-2014,I-2015,19610620-0006
1055,3.0,2013-2014,I-2016,19640414-0013
1015,4.0,2013-2014,I-2017,19561222-0030
1202,2.0,2014-2015,I-2018,19630126-0001
1193,3.0,2014-2015,I-2019,19620424-0026
1124,2.0,2014-2015,I-2020,19650303-0019
1096,3.0,2014-2015,I-2021,19630126-0001
1066,4.0,2014-2015,I-2022,19610623-0005
1133,3.0,2014-2015,I-2023,19580218-0007
1131,3.0,2014-2015,I-2024,19620424-0026
1082,1.0,2014-2015,I-2025,19580218-0007
1052,1.0,2014-2015,I-2026,19640220-0029
1253,4.0,2015-2016,I-2027,19611219-0014
1228,2.0,2015-2016,I-2028,19690917-0022
1298,1.0,2015-2016,I-2029,19611219-0014
1233,3.0,2015-2016,I-2030,19600905-0003
1181,4.0,2015-2016,I-2031,19570615-0011
1246,2.0,2015-2016,I-2032,19610620-0006
1203,1.0,2015-2016,I-2033,19560612-0010
1146,3.0,2015-2016,I-2034,19650303-0019
1135,2.0,2015-2016,I-2035,19560812-0016
1074,1.0,2015-2016,I-2036,19580515-0017
1240,4.0,2016-2017,I-2037,19560705-0025
1198,2.0,2016-2017,I-2038,19690513-0015
1282,4.0,2016-2017,I-2039,19611219-0014
1165,2.0,2016-2017,I-2040,19660630-0020
1079,1.0,2016-2017,I-2041,19560705-0025
1291,1.0,2016-2017,I-2042,19620831-0024
1285,3.0,2016-2017,I-2043,19620522-0023
1137,1.0,2016-2017,I-2044,19620831-0024
1085,2.0,2016-2017,I-2045,19590129-0004
1018,2.0,2016-2017,I-2046,19560705-0025
1003,1.0,2016-2017,I-2047,19580218-0007
1122,2.0,2017-2018,I-2048,19560612-0010
1084,4.0,2017-2018,I-2049,19640414-0013
1268,3.0,2017-2018,I-2050,19580515-0017
1224,2.0,2017-2018,I-2051,19610620-0006
1147,3.0,2017-2018,I-2052,19690917-0022
1104,1.0,2017-2018,I-2053,19610620-0006
1272,4.0,2017-2018,I-2054,19690408-0009
1233,3.0,2017-2018,I-2055,19690917-0022
1182,3.0,2017-2018,I-2056,19560612-0010
1108,2.0,2017-2018,I-2057,19580218-0007
1237,3.0,2018-2019,I-2058,19690513-0015
1025,1.0,2018-2019,I-2059,19690917-0022
1127,4.0,2018-2019,I-2060,19600814-0002
1126,2.0,2018-2019,I-2061,19570826-0012
1123,1.0,2018-2019,I-2062,19690513-0015
1015,1.0,2018-2019,I-2063,19601021-0018
1268,1.0,2018-2019,I-2064,19600529-0021
1257,2.0,2018-2019,I-2065,19650303-0019
1154,3.0,2018-2019,I-2066,19590129-0004
1147,3.0,2018-2019,I-2067,19640414-0013
1034,1.0,2018-2019,I-2068,19560705-0025
1194,4.0,2019-2020,I-2069,19570615-0011
1108,3.0,2019-2020,I-2070,19560705-0025
1220,3.0,2019-2020,I-2071,19610623-0005
1097,1.0,2019-2020,I-2072,19580515-0017
1026,4.0,2019-2020,I-2073,19620424-0026
1010,3.0,2019-2020,I-2074,19620831-0024
1222,2.0,2019-2020,I-2075,19690513-0015
1218,1.0,2019-2020,I-2076,19610620-0006
1188,4.0,2019-2020,I-2077,19680712-0028
1177,2.0,2019-2020,I-2078,19600814-0002
1107,2.0,2019-2020,I-2079,19660630-0020
1282,3.0,2020-2021,I-2080,19630126-0001
1074,3.0,2020-2021,I-2081,19560812-0016
1272,1.0,2020-2021,I-2082,19570828-0008
1239,4.0,2020-2021,I-2083,19600529-0021
1290,4.0,2020-2021,I-2084,19611219-0014
1187,4.0,2020-2021,I-2085,19660630-0020
1179,2.0,2020-2021,I-2086,19610623-0005
1157,4.0,2020-2021,I-2087,19680712-0028
1047,1.0,2020-2021,I-2088,19690513-0015
1035,2.0,2020-2021,I-2089,19560705-0025
1249,3.0,2021-2022,I-2090,19560612-0010
1177,1.0,2021-2022,I-2091,19560812-0016
1099,3.0,2021-2022,I-2092,19561222-0030
1054,2.0,2021-2022,I-2093,19601021-0018
1294,2.0,2021-2022,I-2094,19610918-0027
1104,3.0,2021-2022,I-2095,19560612-0010
1062,2.0,2021-2022,I-2096,19561222-0030
1019,4.0,2021-2022,I-2097,19690917-0022
1102,3.0,2022-2023,I-2098,19570828-0008
1280,3.0,2022-2023,I-2099,19600529-0021
1156,2.0,2022-2023,I-2100,19640220-0029
1057,4.0,2022-2023,I-2101,19560705-0025
1276,3.0,2022-2023,I-2102,19640220-0029
1224,4.0,2022-2023,I-2103,19560812-0016
1171,1.0,2022-2023,I-2104,19561222-0030
1141,2.0,2022-2023,I-2105,19600814-0002
1085,1.0,2022-2023,I-2106,19560812-0016
1048,4.0,2023-2024,I-2107,19611219-0014
1014,4.0,2023-2024,I-2108,19610620-0006
1289,3.0,2023-2024,I-2109,19560612-0010
1247,1.0,2023-2024,I-2110,19570826-0012
1209,3.0,2023-2024,I-2111,19640220-0029
1152,4.0,2023-2024,I-2112,19690408-0009
1259,2.0,2023-2024,I-2113,19611219-0014
1252,4.0,2023-2024,I-2114,19690917-0022
1178,1.0,2023-2024,I-2115,19580218-0007
1155,2.0,2023-2024,I-2116,19690513-0015
1130,2.0,2023-2024,I-2117,19610623-0005
1066,1.0,2013-2014,I-2118,19600529-0021
1026,2.0,2013-2014,I-2119,19600529-0021
1176,1.0,2013-2014,I-2120,19640414-0013
1101,4.0,2013-2014,I-2121,19610620-0006
1047,2.0,2013-2014,I-2122,19560705-0025
1012,1.0,2013-2014,I-2123,19570828-0008
1290,3.0,2013-2014,I-2124,19600814-0002
1284,1.0,2013-2014,I-2125,19620831-0024
1276,2.0,2013-2014,I-2126,19570828-0008
1105,3.0,2013-2014,I-2127,19620424-0026
1072,3.0,2014-2015,I-2128,19560812-0016
1140,3.0,2014-2015,I-2129,19660630-0020
1123,1.0,2014-2015,I-2130,19620522-0023
1006,4.0,2014-2015,I-2131,19560705-0025
1234,2.0,2014-2015,I-2132,19600905-0003
1085,1.0,2014-2015,I-2133,19601021-0018
1078,2.0,2014-2015,I-2134,19561222-0030
1037,4.0,2014-2015,I-2135,19580218-0007
1247,1.0,2015-2016,I-2136,19600529-0021
1254,2.0,2015-2016,I-2137,19570826-0012
1252,3.0,2015-2016,I-2138,19620831-0024
1074,1.0,2015-2016,I-2139,19620522-0023
1014,3.0,2015-2016,I-2140,19611219-0014
1226,2.0,2015-2016,I-2141,19590129-0004
1215,2.0,2015-2016,I-2142,19640414-0013
1102,1.0,2015-2016,I-2143,19601021-0018
1026,1.0,2015-2016,I-2144,19690408-0009
1013,2.0,2015-2016,I-2145,19600529-0021
1186,4.0,2016-2017,I-2146,19640414-0013
1004,2.0,2016-2017,I-2147,19611219-0014
1133,3.0,2016-2017,I-2148,19690513-0015
1122,1.0,2016-2017,I-2149,19570828-0008
1003,2.0,2016-2017,I-2150,19690513-0015
1292,4.0,2016-2017,I-2151,19650303-0019
1250,1.0,2016-2017,I-2152,19600529-0021
1168,3.0,2016-2017,I-2153,19660630-0020
1094,1.0,2016-2017,I-2154,19640414-0013
1038,3.0,2016-2017,I-2155,19611219-0014
1236,1.0,2017-2018,I-2156,19580515-0017
1109,2.0,2017-2018,I-2157,19560812-0016
1200,3.0,2017-2018,I-2158,19560612-0010
1189,3.0,2017-2018,I-2159,19580515-0017
1075,3.0,2017-2018,I-2160,19640414-0013
1157,4.0,2017-2018,I-2161,19560612-0010
1126,4.0,2017-2018,I-2162,19600529-0021
1088,3.0,2017-2018,I-2163,19690513-0015
1083,3.0,2017-2018,I-2164,19560612-0010
1060,4.0,2017-2018,I-2165,19610623-0005
1037,4.0,2017-2018,I-2166,19590129-0004
1266,2.0,2018-2019,I-2167,19620424-0026
1206,1.0,2018-2019,I-2168,19600814-0002
1295,2.0,2018-2019,I-2169,19690513-0015
1281,1.0,2018-2019,I-2170,19620831-0024
1259,4.0,2018-2019,I-2171,19601021-0018
1216,3.0,2018-2019,I-2172,19560705-0025
1079,2.0,2018-2019,I-2173,19560612-0010
1017,2.0,2018-2019,I-2174,19610623-0005
1230,4.0,2019-2020,I-2175,19620831-0024
1239,3.0,2019-2020,I-2176,19570826-0012
1217,2.0,2019-2020,I-2177,19570615-0011
1291,3.0,2019-2020,I-2178,19561222-0030
1277,2.0,2019-2020,I-2179,19620424-0026
1157,4.0,2019-2020,I-2180,19690408-0009
1144,2.0,2019-2020,I-2181,19630126-0001
1120,2.0,2019-2020,I-2182,19680712-0028
1105,2.0,2019-2020,I-2183,19680712-0028
1224,2.0,2020-2021,I-2184,19690408-0009
1045,3.0,2020-2021,I-2185,19611219-0014
1286,2.0,2020-2021,I-2186,19600814-0002
1197,4.0,2020-2021,I-2187,19561222-0030
1192,4.0,2020-2021,I-2188,19610623-0005
1067,4.0,2020-2021,I-2189,19610623-0005
1299,3.0,2020-2021,I-2190,19561222-0030
1220,2.0,2020-2021,I-2191,19590129-0004
1131,2.0,2020-2021,I-2192,19630126-0001
1128,1.0,2020-2021,I-2193,19690513-0015
1270,4.0,2021-2022,I-2194,19590129-0004
1248,2.0,2021-2022,I-2195,19580218-0007
1215,2.0,2021-2022,I-2196,19570615-0011
1213,3.0,2021-2022,I-2197,19600905-0003
1088,1.0,2021-2022,I-2198,19600814-0002
1280,2.0,2021-2022,I-2199,19611219-0014
1279,2.0,2021-2022,I-2200,19640414-0013
1204,1.0,2021-2022,I-2201,19680712-0028
1165,1.0,2021-2022,I-2202,19620424-0026
1164,3.0,2021-2022,I-2203,19620831-0024
1191,2.0,2022-2023,I-2204,19690513-0015
1299,2.0,2022-2023,I-2205,19600905-0003
1223,1.0,2022-2023,I-2206,19570828-0008
1180,2.0,2022-2023,I-2207,19690917-0022
1003,4.0,2022-2023,I-2208,19600814-0002
1238,4.0,2022-2023,I-2209,19560612-0010
1217,2.0,2022-2023,I-2210,19610918-0027
1098,1.0,2022-2023,I-2211,19560812-0016
1084,3.0,2022-2023,I-2212,19580515-0017
1264,2.0,2023-2024,I-2213,19560612-0010
1032,2.0,2023-2024,I-2214,19690513-0015
1185,3.0,2023-2024,I-2215,19690917-0022
1150,2.0,2023-2024,I-2216,19620522-0023
1038,2.0,2023-2024,I-2217,19630126-0001
1297,2.0,2023-2024,I-2218,19580515-0017
1275,1.0,2023-2024,I-2219,19620424-0026
1266,2.0,2023-2024,I-2220,19690513-0015
1072,1.0,2023-2024,I-2221,19660630-0020
1008,4.0,2013-2014,I-2222,19560812-0016
1208,3.0,2013-2014,I-2223,19611219-0014
1160,3.0,2013-2014,I-2224,19660630-0020
1054,4.0,2013-2014,I-2225,19690917-0022
1016,3.0,2013-2014,I-2226,19610623-0005
1265,4.0,2013-2014,I-2227,19611219-0014
1252,1.0,2013-2014,I-2228,19560812-0016
1191,1.0,2013-2014,I-2229,19600905-0003
1166,2.0,2013-2014,I-2230,19560812-0016
1137,3.0,2013-2014,I-2231,19590129-0004
1058,4.0,2014-2015,I-2232,19580515-0017
1097,3.0,2014-2015,I-2233,19570826-0012
1064,3.0,2014-2015,I-2234,19620424-0026
1038,4.0,2014-2015,I-2235,19620522-0023
1009,1.0,2014-2015,I-2236,19620424-0026
1182,4.0,2014-2015,I-2237,19600529-0021
